t,h,dx,dy,X,Y,FPS
31.4224,77.00,0.00,0.00,0.00,0.00,56
31.4373,77.00,0.00,0.00,0.00,0.00,56
31.4536,77.00,0.00,0.00,0.00,0.00,56
31.4980,77.00,0.00,0.00,0.00,0.00,55
31.5119,77.00,0.00,0.00,0.00,0.00,56
31.5292,77.00,0.00,0.00,0.00,0.00,56
31.5434,77.00,0.00,0.00,0.00,0.00,56
31.5745,77.00,0.00,0.00,0.00,0.00,55
31.6079,77.00,0.00,0.00,0.00,0.00,55
31.6235,77.00,0.00,0.00,0.00,0.00,55
31.6348,77.00,0.00,0.00,0.00,0.00,56
31.6499,77.00,0.00,0.00,0.00,0.00,56
31.6668,77.00,0.00,0.00,0.00,0.00,56
31.7028,77.00,0.00,0.00,0.00,0.00,55
31.7276,77.00,0.00,0.00,0.00,0.00,55
31.7434,77.00,0.00,0.00,0.00,0.00,55
31.7570,77.00,0.00,0.00,0.00,0.00,56
31.7722,77.00,0.00,0.00,0.00,0.00,56
31.8120,77.00,0.00,0.00,0.00,0.00,55
31.8393,77.00,0.00,0.00,0.00,0.00,55
31.8504,77.00,0.00,0.00,0.00,0.00,55
31.8653,77.00,0.00,0.00,0.00,0.00,56
31.8811,77.00,0.00,0.00,0.00,0.00,56
31.8975,77.00,0.00,0.00,0.00,0.00,56
31.9433,77.00,0.00,0.00,0.00,0.00,55
31.9579,77.00,0.00,0.00,0.00,0.00,56
31.9745,77.00,0.00,0.00,0.00,0.00,56
31.9906,77.00,0.00,0.00,0.00,0.00,56
32.0121,77.00,0.00,0.00,0.00,0.00,56
32.0218,77.00,0.00,0.00,0.00,0.00,56
32.0736,77.00,0.00,0.00,0.00,0.00,56
32.0836,77.00,0.00,0.00,0.00,0.00,56
32.0965,77.00,0.00,0.00,0.00,0.00,56
32.1142,77.00,0.00,0.00,0.00,0.00,56
32.1298,77.00,0.00,0.00,0.00,0.00,56
32.1750,77.00,0.00,0.00,0.00,0.00,56
32.1901,77.00,0.00,0.00,0.00,0.00,56
32.2035,77.00,0.00,0.00,0.00,0.00,56
32.2177,77.00,0.00,0.00,0.00,0.00,56
32.2345,77.00,0.00,0.00,0.00,0.00,56
32.2844,77.00,0.00,0.00,0.00,0.00,56
32.2983,77.00,0.00,0.00,0.00,0.00,56
32.3148,77.00,0.00,0.00,0.00,0.00,56
32.3262,77.00,0.00,0.00,0.00,0.00,57
32.3428,77.00,0.00,0.00,0.00,0.00,57
32.3873,77.00,0.00,0.00,0.00,0.00,56
32.4024,77.00,0.00,0.00,0.00,0.00,56
32.4205,77.00,0.00,0.00,0.00,0.00,56
32.4353,77.00,0.00,0.00,0.00,0.00,56
32.4497,77.00,0.00,0.00,0.00,0.00,57
32.4983,77.00,0.00,0.00,0.00,0.00,56
32.5178,77.00,0.00,0.00,0.00,0.00,56
32.5258,77.00,0.00,0.00,0.00,0.00,57
32.5440,77.00,0.00,0.00,0.00,0.00,57
32.5688,77.00,0.00,0.00,0.00,0.00,57
32.6087,77.00,0.00,0.00,0.00,0.00,56
32.6200,77.00,0.00,0.00,0.00,0.00,57
32.6339,77.00,0.00,0.00,0.00,0.00,57
32.6511,77.00,0.00,0.00,0.00,0.00,57
32.6629,77.00,0.00,0.00,0.00,0.00,57
32.7064,77.00,0.00,0.00,0.00,0.00,57
32.7297,77.00,0.00,0.00,0.00,0.00,57
32.7404,77.00,0.00,0.00,0.00,0.00,57
32.7593,77.00,0.00,0.00,0.00,0.00,57
32.7765,77.00,0.00,0.00,0.00,0.00,57
32.7918,77.00,0.00,0.00,0.00,0.00,57
32.8377,77.00,0.00,0.00,0.00,0.00,57
32.8524,77.00,0.00,0.00,0.00,0.00,57
32.8636,77.00,0.00,0.00,0.00,0.00,57
32.8823,77.00,0.00,0.00,0.00,0.00,57
32.9030,77.00,0.00,0.00,0.00,0.00,57
32.9427,77.00,0.00,0.00,0.00,0.00,57
32.9606,77.00,0.00,0.00,0.00,0.00,57
32.9717,77.00,0.00,0.00,0.00,0.00,57
32.9908,77.00,0.00,0.00,0.00,0.00,57
33.0133,77.00,0.00,0.00,0.00,0.00,57
33.0524,77.00,0.00,0.00,0.00,0.00,56
33.0650,77.00,0.00,0.00,0.00,0.00,57
33.0803,77.00,0.00,0.00,0.00,0.00,57
33.0955,77.00,0.00,0.00,0.00,0.00,57
33.1148,77.00,0.00,0.00,0.00,0.00,57
33.1429,77.00,0.00,0.00,0.00,0.00,57
33.1723,77.00,0.00,0.00,0.00,0.00,56
33.1899,77.00,0.00,0.00,0.00,0.00,56
33.2041,77.00,0.00,0.00,0.00,0.00,56
33.2192,77.00,0.00,0.00,0.00,0.00,57
33.2526,77.00,0.00,0.00,0.00,0.00,56
33.2816,77.00,0.00,0.00,0.00,0.00,56
33.2963,77.00,0.00,0.00,0.00,0.00,56
33.3134,77.00,0.00,0.00,0.00,0.00,56
33.3289,77.00,0.00,0.00,0.00,0.00,56
33.3584,77.00,0.00,0.00,0.00,0.00,56
33.3913,77.00,0.00,0.00,0.00,0.00,56
33.4042,77.00,0.00,0.00,0.00,0.00,56
33.4234,77.00,0.00,0.00,0.00,0.00,56
33.4362,77.00,0.00,0.00,0.00,0.00,56
33.4668,77.00,0.00,0.00,0.00,0.00,56
33.4976,77.00,0.00,0.00,0.00,0.00,56
33.5130,77.00,0.00,0.00,0.00,0.00,56
33.5243,77.00,0.00,0.00,0.00,0.00,56
33.5436,77.00,0.00,0.00,0.00,0.00,56
33.5763,77.00,0.00,0.00,0.00,0.00,56
33.6043,77.00,0.00,0.00,0.00,0.00,56
33.6223,77.00,0.00,0.00,0.00,0.00,56
33.6374,77.00,0.00,0.00,0.00,0.00,56
33.6532,77.00,0.00,0.00,0.00,0.00,56
33.6873,77.00,0.00,0.00,0.00,0.00,55
33.7143,77.00,0.00,0.00,0.00,0.00,55
33.7294,77.00,0.00,0.00,0.00,0.00,55
33.7434,77.00,0.00,0.00,0.00,0.00,56
33.7625,77.00,0.00,0.00,0.00,0.00,56
33.7887,77.00,0.00,0.00,0.00,0.00,55
33.8188,77.00,0.00,0.00,0.00,0.00,55
33.8346,77.00,0.00,0.00,0.00,0.00,55
33.8494,77.00,0.00,0.00,0.00,0.00,55
33.8662,77.00,0.00,0.00,0.00,0.00,55
33.9013,77.00,0.00,0.00,0.00,0.00,55
33.9267,77.00,0.00,0.00,0.00,0.00,55
33.9438,77.00,0.00,0.00,0.00,0.00,55
33.9582,77.00,0.00,0.00,0.00,0.00,55
33.9794,77.00,0.00,0.00,0.00,0.00,55
34.0048,77.00,0.00,0.00,0.00,0.00,55
34.0349,77.00,0.00,0.00,0.00,0.00,55
34.0498,77.00,0.00,0.00,0.00,0.00,55
34.0653,77.00,0.00,0.00,0.00,0.00,55
34.0845,77.00,0.00,0.00,0.00,0.00,55
34.1138,77.00,0.00,0.00,0.00,0.00,55
34.1435,77.00,0.00,0.00,0.00,0.00,54
34.1579,77.00,0.00,0.00,0.00,0.00,55
34.1717,77.00,0.00,0.00,0.00,0.00,55
34.1905,77.00,0.00,0.00,0.00,0.00,55
34.2048,77.00,0.00,0.00,0.00,0.00,55
34.2496,77.00,0.00,0.00,0.00,0.00,54
34.2638,77.00,0.00,0.00,0.00,0.00,55
34.2794,77.00,0.00,0.00,0.00,0.00,55
34.2972,77.00,0.00,0.00,0.00,0.00,55
34.3131,77.00,0.00,0.00,0.00,0.00,55
34.3562,77.00,0.00,0.00,0.00,0.00,55
34.3736,77.00,0.00,0.00,0.00,0.00,55
34.3846,77.00,0.00,0.00,0.00,0.00,55
34.4055,77.00,0.00,0.00,0.00,0.00,55
34.4214,77.00,0.00,0.00,0.00,0.00,55
34.4647,77.00,0.00,0.00,0.00,0.00,55
34.4785,77.00,0.00,0.00,0.00,0.00,55
34.4933,77.00,0.00,0.00,0.00,0.00,55
34.5123,77.00,0.00,0.00,0.00,0.00,55
34.5285,77.00,0.00,0.00,0.00,0.00,55
34.5583,77.00,0.00,0.00,0.00,0.00,55
34.5901,77.00,0.00,0.00,0.00,0.00,54
34.6052,77.00,0.00,0.00,0.00,0.00,55
34.6203,77.00,0.00,0.00,0.00,0.00,55
34.6349,77.00,0.00,0.00,0.00,0.00,55
34.6664,77.00,0.00,0.00,0.00,0.00,55
34.6935,77.00,0.00,0.00,0.00,0.00,54
34.7114,77.00,0.00,0.00,0.00,0.00,54
34.7248,77.00,0.00,0.00,0.00,0.00,55
34.7404,77.00,0.00,0.00,0.00,0.00,55
34.7737,77.00,0.00,0.00,0.00,0.00,54
34.8060,77.00,0.00,0.00,0.00,0.00,54
34.8190,77.00,0.00,0.00,0.00,0.00,54
34.8372,77.00,0.00,0.00,0.00,0.00,54
34.8700,77.00,0.00,0.00,0.00,0.00,54
34.8968,77.00,0.00,0.00,0.00,0.00,54
34.9111,77.00,0.00,0.00,0.00,0.00,54
34.9248,77.00,0.00,0.00,0.00,0.00,54
34.9395,77.00,0.00,0.00,0.00,0.00,54
34.9589,77.00,0.00,0.00,0.00,0.00,54
35.0041,77.00,0.00,0.00,0.00,0.00,54
35.0189,77.00,0.00,0.00,0.00,0.00,54
35.0346,77.00,0.00,0.00,0.00,0.00,54
35.0570,77.00,0.00,0.00,0.00,0.00,54
35.0748,77.00,0.00,0.00,0.00,0.00,54
35.1126,77.00,0.00,0.00,0.00,0.00,54
35.1277,77.00,0.00,0.00,0.00,0.00,54
35.1426,77.00,0.00,0.00,0.00,0.00,54
35.1573,77.00,0.00,0.00,0.00,0.00,54
35.1755,77.00,0.00,0.00,0.00,0.00,54
35.2239,77.00,0.00,0.00,0.00,0.00,54
35.2344,77.00,0.00,0.00,0.00,0.00,54
35.2486,77.00,0.00,0.00,0.00,0.00,55
35.2650,77.00,0.00,0.00,0.00,0.00,55
35.2806,77.00,0.00,0.00,0.00,0.00,55
35.3153,77.00,0.00,0.00,0.00,0.00,54
35.3421,77.00,0.00,0.00,0.00,0.00,54
35.3596,77.00,0.00,0.00,0.00,0.00,54
35.3738,77.00,0.00,0.00,0.00,0.00,54
35.3882,77.00,0.00,0.00,0.00,0.00,55
35.4035,77.00,0.00,0.00,0.00,0.00,55
35.4477,77.00,0.00,0.00,0.00,0.00,54
35.4615,77.00,0.00,0.00,0.00,0.00,55
35.4790,77.00,0.00,0.00,0.00,0.00,55
35.4936,77.00,0.00,0.00,0.00,0.00,55
35.5134,77.00,0.00,0.00,0.00,0.00,55
35.5599,77.00,0.00,0.00,0.00,0.00,54
35.5713,77.00,0.00,0.00,0.00,0.00,55
35.5887,77.00,0.00,0.00,0.00,0.00,55
35.6020,77.00,0.00,0.00,0.00,0.00,55
35.6176,77.00,0.00,0.00,0.00,0.00,55
35.6675,77.00,0.00,0.00,0.00,0.00,55
35.6767,77.00,0.00,0.00,0.00,0.00,55
35.6979,77.00,0.00,0.00,0.00,0.00,55
35.7079,77.00,0.00,0.00,0.00,0.00,55
35.7280,77.00,0.00,0.00,0.00,0.00,55
35.7436,77.00,0.00,0.00,0.00,0.00,56
35.7854,77.00,0.00,0.00,0.00,0.00,55
35.8030,77.00,0.00,0.00,0.00,0.00,55
35.8165,77.00,0.00,0.00,0.00,0.00,55
35.8370,77.00,0.00,0.00,0.00,0.00,55
35.8502,77.00,0.00,0.00,0.00,0.00,56
35.8970,77.00,0.00,0.00,0.00,0.00,55
35.9105,77.00,0.00,0.00,0.00,0.00,55
35.9257,77.00,0.00,0.00,0.00,0.00,55
35.9407,77.00,0.00,0.00,0.00,0.00,56
35.9600,77.00,0.00,0.00,0.00,0.00,56
36.0011,77.00,0.00,0.00,0.00,0.00,55
36.0173,77.00,0.00,0.00,0.00,0.00,55
36.0321,77.00,0.00,0.00,0.00,0.00,55
36.0486,77.00,0.00,0.00,0.00,0.00,55
36.0637,77.00,0.00,0.00,0.00,0.00,56
36.1110,77.00,0.00,0.00,0.00,0.00,55
36.1252,77.00,0.00,0.00,0.00,0.00,55
36.1384,77.00,0.00,0.00,0.00,0.00,56
36.1571,77.00,0.00,0.00,0.00,0.00,55
36.1724,77.00,0.00,0.00,0.00,0.00,56
36.1926,77.00,0.00,0.00,0.00,0.00,56
36.2327,77.00,0.00,0.00,0.00,0.00,55
36.2478,77.00,0.00,0.00,0.00,0.00,55
36.2639,77.00,0.00,0.00,0.00,0.00,55
36.2785,77.00,0.00,0.00,0.00,0.00,55
36.2959,77.00,0.00,0.00,0.00,0.00,56
36.3418,77.00,0.00,0.00,0.00,0.00,55
36.3567,77.00,0.00,0.00,0.00,0.00,55
36.3709,77.00,0.00,0.00,0.00,0.00,55
36.3852,77.00,0.00,0.00,0.00,0.00,56
36.4033,77.00,0.00,0.00,0.00,0.00,56
36.4490,77.00,0.00,0.00,0.00,0.00,55
36.4635,77.00,0.00,0.00,0.00,0.00,55
36.4776,77.00,0.00,0.00,0.00,0.00,56
36.4924,77.00,0.00,0.00,0.00,0.00,56
36.5101,77.00,0.00,0.00,0.00,0.00,56
36.5578,77.00,0.00,0.00,0.00,0.00,55
36.5754,77.00,0.00,0.00,0.00,0.00,55
36.5866,77.00,0.00,0.00,0.00,0.00,56
36.6039,77.00,0.00,0.00,0.00,0.00,56
36.6186,77.00,0.00,0.00,0.00,0.00,56
36.6359,77.00,0.00,0.00,0.00,0.00,56
36.6800,77.00,0.00,0.00,0.00,0.00,55
36.6945,77.00,0.00,0.00,0.00,0.00,56
36.7091,77.00,0.00,0.00,0.00,0.00,56
36.7228,77.00,0.00,0.00,0.00,0.00,56
36.7419,77.00,0.00,0.00,0.00,0.00,56
36.7848,77.00,0.00,0.00,0.00,0.00,55
36.8047,77.00,0.00,0.00,0.00,0.00,55
36.8179,77.00,0.00,0.00,0.00,0.00,56
36.8311,77.00,0.00,0.00,0.00,0.00,56
36.8521,77.00,0.00,0.00,0.00,0.00,56
36.8663,77.00,0.00,0.00,0.00,0.00,56
36.9114,77.00,0.00,0.00,0.00,0.00,56
36.9262,77.00,0.00,0.00,0.00,0.00,56
36.9399,77.00,0.00,0.00,0.00,0.00,56
36.9590,77.00,0.00,0.00,0.00,0.00,56
36.9728,77.00,0.00,0.00,0.00,0.00,56
37.0167,77.00,0.00,0.00,0.00,0.00,56
37.0312,77.00,0.00,0.00,0.00,0.00,56
37.0461,77.00,0.00,0.00,0.00,0.00,56
37.0637,77.00,0.00,0.00,0.00,0.00,56
37.0831,77.00,0.00,0.00,0.00,0.00,56
37.0921,77.00,0.00,0.00,0.00,0.00,56
37.1402,77.00,0.00,0.00,0.00,0.00,56
37.1548,77.00,0.00,0.00,0.00,0.00,56
37.1688,77.00,0.00,0.00,0.00,0.00,56
37.1837,77.00,0.00,0.00,0.00,0.00,56
37.2097,77.00,0.00,0.00,0.00,0.00,56
37.2474,77.00,0.00,0.00,0.00,0.00,56
37.2632,77.00,0.00,0.00,0.00,0.00,56
37.2777,77.00,0.00,0.00,0.00,0.00,56
37.2933,77.00,0.00,0.00,0.00,0.00,56
37.3250,77.00,0.00,0.00,0.00,0.00,56
37.3567,77.00,0.00,0.00,0.00,0.00,56
37.3688,77.00,0.00,0.00,0.00,0.00,56
37.3843,77.00,0.00,0.00,0.00,0.00,56
37.4026,77.00,0.00,0.00,0.00,0.00,56
37.4194,77.00,0.00,0.00,0.00,0.00,56
37.4502,77.00,0.00,0.00,0.00,0.00,56
37.4768,77.00,0.00,0.00,0.00,0.00,56
37.4938,77.00,0.00,0.00,0.00,0.00,56
37.5077,77.00,0.00,0.00,0.00,0.00,56
37.5262,77.00,0.00,0.00,0.00,0.00,56
37.5777,77.00,0.00,0.00,0.00,0.00,55
37.5891,77.00,0.00,0.00,0.00,0.00,56
37.5995,77.00,0.00,0.00,0.00,0.00,56
37.6150,77.00,0.00,0.00,0.00,0.00,56
37.6307,77.00,0.00,0.00,0.00,0.00,56
37.6656,77.00,0.00,0.00,0.00,0.00,56
37.6953,77.00,0.00,0.00,0.00,0.00,56
37.7088,77.00,0.00,0.00,0.00,0.00,56
37.7224,77.00,0.00,0.00,0.00,0.00,56
37.7403,77.00,0.00,0.00,0.00,0.00,56
37.7699,77.00,0.00,0.00,0.00,0.00,56
37.8043,77.00,0.00,0.00,0.00,0.00,56
37.8153,77.00,0.00,0.00,0.00,0.00,56
37.8300,77.00,0.00,0.00,0.00,0.00,56
37.8457,77.00,0.00,0.00,0.00,0.00,56
37.8781,77.00,0.00,0.00,0.00,0.00,56
37.9101,77.00,0.00,0.00,0.00,0.00,56
37.9245,77.00,0.00,0.00,0.00,0.00,56
37.9423,77.00,0.00,0.00,0.00,0.00,56
37.9570,77.00,0.00,0.00,0.00,0.00,56
37.9864,77.00,0.00,0.00,0.00,0.00,56
38.0169,77.00,0.00,0.00,0.00,0.00,55
38.0327,77.00,0.00,0.00,0.00,0.00,55
38.0467,77.00,0.00,0.00,0.00,0.00,56
38.0854,77.00,0.00,0.00,0.00,0.00,55
38.0956,77.00,0.00,0.00,0.00,0.00,56
38.1238,77.00,0.00,0.00,0.00,0.00,56
38.1382,77.00,0.00,0.00,0.00,0.00,56
38.1578,77.00,0.00,0.00,0.00,0.00,56
38.1705,77.00,0.00,0.00,0.00,0.00,56
38.1974,77.00,0.00,0.00,0.00,0.00,56
38.2338,77.00,0.00,0.00,0.00,0.00,55
38.2482,77.00,0.00,0.00,0.00,0.00,56
38.2592,77.00,0.00,0.00,0.00,0.00,56
38.2830,77.00,0.00,0.00,0.00,0.00,56
38.3104,77.00,0.00,0.00,0.00,0.00,56
38.3394,77.00,0.00,0.00,0.00,0.00,55
38.3528,77.00,0.00,0.00,0.00,0.00,55
38.3702,77.00,0.00,0.00,0.00,0.00,55
38.3845,77.00,0.00,0.00,0.00,0.00,56
38.4197,77.00,0.00,0.00,0.00,0.00,55
38.4473,77.00,0.00,0.00,0.00,0.00,55
38.4622,77.00,0.00,0.00,0.00,0.00,55
38.4796,77.00,0.00,0.00,0.00,0.00,55
38.4965,77.00,0.00,0.00,0.00,0.00,55
38.5269,77.00,0.00,0.00,0.00,0.00,55
38.5571,77.00,0.00,0.00,0.00,0.00,55
38.5723,77.00,0.00,0.00,0.00,0.00,55
38.5867,77.00,0.00,0.00,0.00,0.00,55
38.6023,77.00,0.00,0.00,0.00,0.00,55
38.6339,77.00,0.00,0.00,0.00,0.00,55
38.6615,77.00,0.00,0.00,0.00,0.00,55
38.6798,77.00,0.00,0.00,0.00,0.00,55
38.6916,77.00,0.00,0.00,0.00,0.00,55
38.7097,77.00,0.00,0.00,0.00,0.00,55
38.7415,77.00,0.00,0.00,0.00,0.00,55
38.7726,77.00,0.00,0.00,0.00,0.00,55
38.7836,77.00,0.00,0.00,0.00,0.00,55
38.7986,77.00,0.00,0.00,0.00,0.00,55
38.8208,77.00,0.00,0.00,0.00,0.00,55
38.8474,77.00,0.00,0.00,0.00,0.00,55
38.8820,77.00,0.00,0.00,0.00,0.00,55
38.8933,77.00,0.00,0.00,0.00,0.00,55
38.9067,77.00,0.00,0.00,0.00,0.00,55
38.9234,77.00,0.00,0.00,0.00,0.00,55
38.9552,77.00,0.00,0.00,0.00,0.00,55
38.9845,77.00,0.00,0.00,0.00,0.00,55
39.0027,77.00,0.00,0.00,0.00,0.00,55
39.0145,77.00,0.00,0.00,0.00,0.00,55
39.0337,77.00,0.00,0.00,0.00,0.00,55
39.0818,77.00,0.00,0.00,0.00,0.00,55
39.0923,77.00,0.00,0.00,0.00,0.00,55
39.1078,77.00,0.00,0.00,0.00,0.00,55
39.1226,77.00,0.00,0.00,0.00,0.00,55
39.1377,77.00,0.00,0.00,0.00,0.00,55
39.1930,77.00,0.00,0.00,0.00,0.00,55
39.2006,77.00,0.00,0.00,0.00,0.00,56
39.2146,77.00,0.00,0.00,0.00,0.00,56
39.2295,77.00,0.00,0.00,0.00,0.00,56
39.2459,77.00,0.00,0.00,0.00,0.00,56
39.2785,77.00,0.00,0.00,0.00,0.00,56
39.3078,77.00,0.00,0.00,0.00,0.00,55
39.3213,77.00,0.00,0.00,0.00,0.00,56
39.3388,77.00,0.00,0.00,0.00,0.00,56
39.3576,77.00,0.00,0.00,0.00,0.00,56
39.3860,77.00,0.00,0.00,0.00,0.00,55
39.4150,77.00,0.00,0.00,0.00,0.00,55
39.4325,77.00,0.00,0.00,0.00,0.00,55
39.4496,77.00,0.00,0.00,0.00,0.00,55
39.4620,77.00,0.00,0.00,0.00,0.00,55
39.5051,77.00,0.00,0.00,0.00,0.00,55
39.5267,77.00,0.00,0.00,0.00,0.00,55
39.5387,77.00,0.00,0.00,0.00,0.00,55
39.5527,77.00,0.00,0.00,0.00,0.00,56
39.5788,77.00,0.00,0.00,0.00,0.00,55
39.6019,77.00,0.00,0.00,0.00,0.00,55
39.6326,77.00,0.00,0.00,0.00,0.00,55
39.6513,77.00,0.00,0.00,0.00,0.00,55
39.6600,77.00,0.00,0.00,0.00,0.00,56
39.6794,77.00,0.00,0.00,0.00,0.00,56
39.7078,77.00,0.00,0.00,0.00,0.00,55
39.7381,77.00,0.00,0.00,0.00,0.00,55
39.7533,77.00,0.00,0.00,0.00,0.00,55
39.7706,77.00,0.00,0.00,0.00,0.00,55
39.7866,77.00,0.00,0.00,0.00,0.00,55
39.8149,77.00,0.00,0.00,0.00,0.00,55
39.8476,77.00,0.00,0.00,0.00,0.00,55
39.8618,77.00,0.00,0.00,0.00,0.00,55
39.8812,77.00,0.00,0.00,0.00,0.00,55
39.8938,77.00,0.00,0.00,0.00,0.00,55
39.9398,77.00,0.00,0.00,0.00,0.00,55
39.9551,77.00,0.00,0.00,0.00,0.00,55
39.9701,77.00,0.00,0.00,0.00,0.00,55
39.9859,77.00,0.00,0.00,0.00,0.00,55
40.0012,77.00,0.00,0.00,0.00,0.00,55
40.0499,77.00,0.00,0.00,0.00,0.00,55
40.0613,77.00,0.00,0.00,0.00,0.00,55
40.0757,77.00,0.00,0.00,0.00,0.00,55
40.0958,77.00,0.00,0.00,0.00,0.00,55
40.1094,77.00,0.00,0.00,0.00,0.00,55
40.1556,77.00,0.00,0.00,0.00,0.00,55
40.1697,77.00,0.00,0.00,0.00,0.00,55
40.1832,77.00,0.00,0.00,0.00,0.00,55
40.1999,77.00,0.00,0.00,0.00,0.00,55
40.2191,77.00,0.00,0.00,0.00,0.00,55
40.2601,77.00,0.00,0.00,0.00,0.00,55
40.2774,77.00,0.00,0.00,0.00,0.00,55
40.2883,77.00,0.00,0.00,0.00,0.00,55
40.3068,77.00,0.00,0.00,0.00,0.00,55
40.3235,77.00,0.00,0.00,0.00,0.00,56
40.3746,77.00,0.00,0.00,0.00,0.00,55
40.3894,77.00,0.00,0.00,0.00,0.00,55
40.4009,77.00,0.00,0.00,0.00,0.00,56
40.4157,77.00,0.00,0.00,0.00,0.00,56
40.4317,77.00,0.00,0.00,0.00,0.00,56
40.4874,77.00,0.00,0.00,0.00,0.00,55
40.4945,77.00,0.00,0.00,0.00,0.00,56
40.5090,77.00,0.00,0.00,0.00,0.00,56
40.5231,77.00,0.00,0.00,0.00,0.00,56
40.5395,77.00,0.00,0.00,0.00,0.00,57
40.5931,77.00,0.00,0.00,0.00,0.00,56
40.6017,77.00,0.00,0.00,0.00,0.00,57
40.6136,77.00,0.00,0.00,0.00,0.00,57
40.6293,77.00,0.00,0.00,0.00,0.00,57
40.6462,77.00,0.00,0.00,0.00,0.00,57
40.6895,77.00,0.00,0.00,0.00,0.00,57
40.7087,77.00,0.00,0.00,0.00,0.00,57
40.7232,77.00,0.00,0.00,0.00,0.00,57
40.7364,77.00,0.00,0.00,0.00,0.00,57
40.7539,77.00,0.00,0.00,0.00,0.00,57
40.8033,77.00,0.00,0.00,0.00,0.00,57
40.8181,77.00,0.00,0.00,0.00,0.00,57
40.8290,77.00,0.00,0.00,0.00,0.00,57
40.8433,77.00,0.00,0.00,0.00,0.00,57
40.8621,77.00,0.00,0.00,0.00,0.00,57
40.9075,77.00,0.00,0.00,0.00,0.00,57
40.9247,77.00,0.00,0.00,0.00,0.00,57
40.9424,77.00,0.00,0.00,0.00,0.00,57
40.9535,77.00,0.00,0.00,0.00,0.00,57
40.9691,77.00,0.00,0.00,0.00,0.00,57
41.0025,77.00,0.00,0.00,0.00,0.00,57
41.0339,77.00,0.00,0.00,0.00,0.00,57
41.0466,77.00,0.00,0.00,0.00,0.00,57
41.0626,77.00,0.00,0.00,0.00,0.00,57
41.0821,77.00,0.00,0.00,0.00,0.00,57
41.1070,77.00,0.00,0.00,0.00,0.00,57
41.1368,77.00,0.00,0.00,0.00,0.00,56
41.1520,77.00,0.00,0.00,0.00,0.00,57
41.1672,77.00,0.00,0.00,0.00,0.00,57
41.1882,77.00,0.00,0.00,0.00,0.00,57
41.2337,77.00,0.00,0.00,0.00,0.00,56
41.2435,77.00,0.00,0.00,0.00,0.00,57
41.2596,77.00,0.00,0.00,0.00,0.00,57
41.2780,77.00,0.00,0.00,0.00,0.00,57
41.2938,77.00,0.00,0.00,0.00,0.00,57
41.3228,77.00,0.00,0.00,0.00,0.00,56
41.3532,77.00,0.00,0.00,0.00,0.00,56
41.3667,77.00,0.00,0.00,0.00,0.00,56
41.3881,77.00,0.00,0.00,0.00,0.00,56
41.4033,77.00,0.00,0.00,0.00,0.00,56
41.4324,77.00,0.00,0.00,0.00,0.00,56
41.4627,77.00,0.00,0.00,0.00,0.00,56
41.4739,77.00,0.00,0.00,0.00,0.00,56
41.4956,77.00,0.00,0.00,0.00,0.00,56
41.5080,77.00,0.00,0.00,0.00,0.00,56
41.5386,77.00,0.00,0.00,0.00,0.00,56
41.5687,77.00,0.00,0.00,0.00,0.00,56
41.5828,77.00,0.00,0.00,0.00,0.00,56
41.6025,77.00,0.00,0.00,0.00,0.00,56
41.6193,77.00,0.00,0.00,0.00,0.00,56
41.6460,77.00,0.00,0.00,0.00,0.00,56
41.6740,77.00,0.00,0.00,0.00,0.00,56
41.6927,77.00,0.00,0.00,0.00,0.00,56
41.7047,77.00,0.00,0.00,0.00,0.00,56
41.7281,77.00,0.00,0.00,0.00,0.00,56
41.7557,77.00,0.00,0.00,0.00,0.00,56
41.7825,77.00,0.00,0.00,0.00,0.00,55
41.8015,77.00,0.00,0.00,0.00,0.00,55
41.8173,77.00,0.00,0.00,0.00,0.00,55
41.8315,77.00,0.00,0.00,0.00,0.00,56
41.8617,77.00,0.00,0.00,0.00,0.00,55
41.8913,77.00,0.00,0.00,0.00,0.00,55
41.9052,77.00,0.00,0.00,0.00,0.00,55
41.9222,77.00,0.00,0.00,0.00,0.00,55
41.9396,77.00,0.00,0.00,0.00,0.00,55
41.9893,77.00,0.00,0.00,0.00,0.00,55
42.0019,77.00,0.00,0.00,0.00,0.00,55
42.0136,77.00,0.00,0.00,0.00,0.00,55
42.0281,77.00,0.00,0.00,0.00,0.00,56
42.0468,77.00,0.00,0.00,0.00,0.00,56
42.0904,77.00,0.00,0.00,0.00,0.00,55
42.1050,77.00,0.00,0.00,0.00,0.00,55
42.1243,77.00,0.00,0.00,0.00,0.00,55
42.1367,77.00,0.00,0.00,0.00,0.00,56
42.1543,77.00,0.00,0.00,0.00,0.00,56
42.2047,77.00,0.00,0.00,0.00,0.00,55
42.2162,77.00,0.00,0.00,0.00,0.00,56
42.2307,77.00,0.00,0.00,0.00,0.00,56
42.2446,77.00,0.00,0.00,0.00,0.00,56
42.2627,77.00,0.00,0.00,0.00,0.00,56
42.3085,77.00,0.00,0.00,0.00,0.00,55
42.3215,77.00,0.00,0.00,0.00,0.00,56
42.3382,77.00,0.00,0.00,0.00,0.00,56
42.3506,77.00,0.00,0.00,0.00,0.00,56
42.3761,77.00,0.00,0.00,0.00,0.00,56
42.4109,77.00,0.00,0.00,0.00,0.00,56
42.4328,77.00,0.00,0.00,0.00,0.00,55
42.4462,77.00,0.00,0.00,0.00,0.00,56
42.4613,77.00,0.00,0.00,0.00,0.00,56
